Data;plano_contas_id;cliente;uf;valor_recebido
2024-01-17;32;Carvalho;RJ;17294.59
2024-11-22;11;Moreira;MG;40818.44
2024-08-04;33;Castro;MS;4370.45
2023-12-04;12;Ribeiro - EI;MA;32709.57
2025-03-25;21;da Rocha;AL;11247.5
2023-06-08;31;Rodrigues;PI;8897.78
2023-09-19;22;Peixoto e Filhos;PE;11412.52
2025-03-24;21;da Cruz;PE;5298.29
2024-11-14;12;da Mata Santos S/A;MS;31307.68
2024-01-13;31;Azevedo;CE;36210.19
2023-06-24;12;Costela;AM;5668.94
2024-06-10;32;Farias Viana Ltda.;RO;45158.93
2023-09-03;22;Teixeira Rezende S/A;SC;11554.83
2023-08-29;11;Campos;SP;31984.21
2023-09-21;33;Cavalcanti;PE;9837.39
2023-05-28;31;Ramos Melo S/A;PR;34619.74
2024-08-30;22;da Luz;MA;41037.7
2024-10-06;12;Barros;DF;45525.38
2023-11-07;12;Rezende S.A.;RO;7044.14
2024-06-18;21;Nogueira Nogueira - ME;RR;15504.47
2025-02-10;31;Caldeira Santos - EI;CE;36130.93
2024-02-29;12;Cardoso;SC;1759.34
2023-08-10;32;Sales;BA;27904.2
2024-09-24;32;da Conceição - EI;RR;11009.0
2023-10-17;32;Castro;RR;7893.46
2023-11-10;11;Cardoso;RR;11999.2
2024-12-04;32;Moreira;PB;43904.65
2025-01-24;12;Fogaça;RS;25633.28
2023-09-06;11;Barbosa;SE;49110.7
2024-02-07;31;da Costa;AP;26631.07
2025-01-29;22;Oliveira;DF;42583.67
2024-10-18;32;Almeida;SE;1620.33
2024-08-09;22;Novaes;ES;13560.94
2024-05-29;31;Peixoto;PI;21104.87
2024-12-18;12;Monteiro;SP;33471.63
2024-04-08;32;Aragão da Luz S/A;RR;35570.94
2023-04-29;12;Nogueira;PE;4125.67
2024-04-11;11;Costa;PE;38947.29
2024-07-19;32;Nascimento;SE;27425.6
2023-11-23;11;Costela;PB;3758.15
2023-12-27;22;Nascimento;PE;7498.99
2024-06-01;31;Monteiro e Filhos;RR;44161.81
2024-07-24;11;Peixoto da Rosa e Filhos;PA;36125.48
2023-07-20;21;Pinto;SC;16758.16
2023-06-11;12;Pinto S/A;AP;19755.26
2023-09-14;12;Freitas;MA;24921.84
2024-03-30;11;Ribeiro;MT;11522.81
2025-02-11;33;da Mata S.A.;PB;11776.1
2023-10-11;22;Moreira - EI;SC;33788.56
2024-04-11;31;Costa;MG;5001.08
2024-11-10;11;da Mota;SC;27183.39
2023-12-15;11;Dias;RR;12475.42
2024-07-24;31;Sales S/A;PI;16958.32
2024-11-25;11;Cardoso;AM;2846.42
2024-12-04;21;Costela e Filhos;DF;29208.06
2023-06-21;12;Ribeiro - ME;AL;12969.14
2023-06-04;33;da Mota;AM;4992.86
2024-05-02;22;Azevedo;MT;3839.84
2023-05-10;12;Cavalcanti;MS;3923.19
2023-11-30;33;Barbosa;RJ;29971.27
2023-07-13;21;Mendes Ltda.;TO;6810.64
2024-05-02;11;da Mota - EI;GO;515.5
2023-12-13;12;Almeida;MA;49670.91
2024-02-03;31;Souza;RN;46888.36
2023-09-26;32;das Neves;RN;33170.7
2023-11-05;11;Moura Rocha Ltda.;RJ;14423.55
2023-08-05;22;Costa;MS;17946.72
2025-01-21;21;Barbosa Novaes Ltda.;RO;11360.64
2023-10-10;21;Pires - EI;ES;17807.91
2023-09-10;33;da Mata;DF;25146.07
2023-08-29;22;das Neves;BA;30226.12
2023-11-10;31;Nogueira Cardoso e Filhos;AL;482.72
2024-10-15;22;Castro - EI;PE;31045.4
2023-10-21;33;Vieira S.A.;SC;49470.82
2024-08-15;21;Sales S/A;AC;26381.08
2024-06-23;33;Cardoso Castro S.A.;SP;479.26
2023-05-02;11;Ferreira;BA;9166.07
2024-05-07;12;da Mota Costela - EI;AL;40322.33
2023-07-23;32;Melo da Conceição Ltda.;RS;32462.0
2023-12-24;12;Cardoso;PI;14592.1
2024-07-09;22;Martins;MT;993.47
2024-08-11;31;Santos Ltda.;SC;17384.67
2024-10-09;31;Araújo S.A.;AM;48342.98
2024-05-15;31;Rezende Moreira - EI;MT;44876.88
2024-09-21;32;Costela - EI;AC;21269.43
2024-02-08;32;Cardoso Moraes e Filhos;SE;39775.58
2024-03-18;31;Freitas - ME;DF;34253.21
2023-06-19;21;Teixeira Lima Ltda.;PI;6571.48
2024-03-07;31;Fernandes S.A.;AP;41930.6
2024-02-22;32;Moraes;PB;44559.57
2023-06-03;31;Barros Costela - ME;AM;3976.56
2023-06-30;21;Pires;SC;33690.27
2024-01-02;33;da Cruz da Rosa - ME;MG;17099.15
2024-03-26;22;Monteiro;MS;20403.79
2023-05-20;12;Dias S/A;PR;14110.08
2024-08-10;33;Souza S.A.;PI;10559.04
2024-02-28;12;Freitas;AP;40331.35
2023-06-29;11;Castro;CE;28642.11
2023-08-27;11;Costa;RR;9926.46
2024-08-12;12;da Cunha;AL;48312.82
2023-11-21;32;Moura Azevedo - EI;MT;31063.73
2023-09-09;32;da Cruz Ramos Ltda.;SE;19125.05
2023-04-24;22;Farias da Mota - ME;DF;37581.01
2024-09-23;22;da Rocha;AC;42306.72
2024-08-07;31;da Mata da Conceição Ltda.;MT;15225.76
2023-07-04;33;Cardoso;RN;13676.58
2023-06-25;22;da Rosa Ltda.;RR;24647.18
2023-04-23;22;Fernandes;PA;3535.38
2024-03-16;33;Araújo;PI;14784.26
2023-12-01;22;Peixoto Cavalcanti e Filhos;GO;33706.12
2025-01-17;32;da Costa - EI;AC;10372.47
2023-11-21;33;Dias Vieira e Filhos;MG;20232.17
2024-11-03;33;da Luz S.A.;SE;16116.05
2023-07-13;11;Gomes;DF;30683.64
2023-05-15;12;Costela;SP;45569.11
2023-08-24;11;Silva e Filhos;BA;45066.7
2024-04-29;31;Fogaça Dias Ltda.;RN;39483.73
2024-11-27;33;Porto e Filhos;PA;12669.6
2025-03-28;12;Santos;PI;47573.95
2023-05-21;12;Vieira;PI;34081.68
2023-10-20;31;Correia Silva - ME;RS;3727.86
2024-12-27;21;Rodrigues;SC;15556.15
2024-09-30;31;Nunes Cavalcanti S/A;RN;29217.45
2024-10-02;21;Lopes;RS;33651.82
2023-05-02;31;Rodrigues;SC;25547.49
2023-10-17;22;Silva;RO;9678.77
2024-11-14;11;Pinto;DF;33773.08
2023-07-16;31;Silveira Gonçalves - EI;AC;28674.8
2024-12-21;11;Almeida;MG;12409.27
2024-06-13;11;Rocha e Filhos;PE;21822.64
2024-10-05;32;Araújo da Rosa e Filhos;SC;36806.91
2025-02-22;33;Pinto;PB;5779.86
2024-09-19;21;Ferreira;PB;44838.59
2024-02-16;21;Cardoso da Conceição Ltda.;RO;15582.14
2023-11-02;33;Aragão;BA;38084.58
2024-04-17;21;Gonçalves Barros S.A.;PR;1472.43
2024-11-17;33;Cunha;ES;15678.67
2025-01-28;32;Pereira;PR;7967.63
2024-06-27;12;Jesus;GO;46778.7
2025-02-16;33;Pereira Oliveira S/A;RN;15731.94
2024-02-27;31;Novaes e Filhos;SP;43781.73
2024-10-19;33;Alves S/A;RN;23046.37
2023-08-22;11;Pinto;PA;12305.48
2023-08-09;22;Ferreira - EI;RR;43243.94
2025-03-23;33;da Mota;ES;27702.78
2023-04-30;32;da Luz - ME;MS;4903.87
2025-01-03;31;da Conceição e Filhos;MA;30900.33
2024-12-23;33;Nunes;RS;10261.58
2024-09-13;33;Pinto;PR;4305.32
2024-12-31;22;Santos;AP;1315.7
2024-02-13;32;Araújo;BA;20384.91
2023-06-08;11;Castro Monteiro Ltda.;RN;22508.93
2024-11-17;12;da Conceição;AM;24533.77
2023-05-31;11;Ribeiro - EI;MA;39876.5
2024-06-11;12;Duarte;RJ;20166.71
2024-02-12;22;Barros;RJ;24513.21
2025-02-10;21;Lopes Cardoso - EI;MG;2650.91
2023-10-30;33;da Mata;RR;12121.54
2024-12-11;31;Gomes;DF;34565.64
2023-07-29;31;Ferreira - ME;RR;26394.94
2023-04-22;21;Mendes;PB;48498.34
2024-11-16;11;Nogueira - EI;PB;9900.96
2024-12-02;31;Melo - EI;PE;8665.49
2023-04-13;33;Barbosa;RN;15021.34
2023-07-13;21;Fernandes;AP;42815.13
2023-10-03;22;da Costa;RS;48972.11
2024-04-18;33;das Neves e Filhos;MG;33669.58
2023-09-21;12;da Cunha;MS;19795.58
2023-11-30;12;Monteiro S.A.;AC;48926.42
2024-08-26;12;da Luz;BA;44530.18
2023-04-14;33;Teixeira - ME;RR;42727.59
2024-05-25;21;Rezende;SP;19315.39
2024-09-11;21;Pereira S.A.;RO;48289.58
2025-01-12;21;Nogueira;RS;42953.97
2024-08-16;31;Pinto;MG;45605.5
2024-01-04;22;Jesus S.A.;RO;6179.39
2023-07-16;11;Teixeira da Rocha S.A.;CE;33089.81
2024-10-23;11;Novaes;AM;13234.94
2024-02-08;31;Fernandes - EI;MA;3851.94
2023-04-04;33;Lima;MT;16020.15
2024-06-18;31;Cavalcanti S/A;RR;36582.22
2025-01-30;22;Oliveira;GO;683.63
2023-08-22;12;Silva S.A.;MS;37243.99
2023-04-18;22;Pinto;GO;862.33
2023-05-26;11;Cavalcanti - ME;BA;25360.33
2024-10-13;22;Barros Monteiro Ltda.;PA;40132.89
2024-12-06;32;Sales;PI;22733.62
2025-01-24;33;Santos;CE;41688.45
2023-06-06;32;Rezende;PI;38599.44
2025-01-02;21;da Mota S.A.;AM;13600.62
2024-08-13;31;Gonçalves;RJ;15980.18
2024-02-16;12;Costa Correia e Filhos;BA;40064.63
2024-08-21;33;da Mata;PE;1009.09
2023-07-12;31;Farias;PE;42463.02
2023-04-29;12;Cardoso;ES;36571.96
2023-06-10;21;Campos - EI;PR;3254.2
2024-01-24;11;da Rosa Pires - ME;CE;37537.18
2023-06-14;11;Viana Nascimento S.A.;CE;47598.17
2023-05-01;22;Silveira;SP;27233.63
2023-06-30;33;Almeida e Filhos;PR;612.44
2023-12-08;11;Cavalcanti;MT;17083.56
2024-02-17;22;Cavalcanti;AP;7899.78
2023-11-06;21;Teixeira;AP;26838.92
2024-06-11;21;Freitas Rocha - EI;AC;45529.78
2024-10-24;32;Melo;AL;26038.14
2023-08-09;21;Silveira - ME;MS;32318.2
2024-09-29;12;da Conceição - ME;RJ;35424.89
2023-07-09;31;Fernandes;RN;3657.08
2024-11-24;12;Cunha - ME;RS;21089.58
2024-12-18;22;Moreira - ME;SC;21114.04
2023-12-20;31;Ribeiro - ME;TO;14660.41
2024-05-08;31;Santos;RS;18061.27
2023-05-06;33;Carvalho S/A;AP;13567.01
2024-06-18;22;Rezende;PI;17250.98
2023-05-21;32;Araújo;SC;15776.44
2024-03-20;22;Campos Novaes S.A.;SE;9639.87
2024-11-10;33;Novaes;TO;23324.33
2024-03-19;11;Costa Rocha S.A.;SC;23171.49
2023-11-12;32;Teixeira;RR;35887.39
2023-06-20;32;Lopes;MG;16426.68
2023-07-24;32;Moura;AM;20630.44
2024-03-08;22;Dias;GO;36105.91
2023-07-20;31;Correia;AL;18710.11
2023-11-15;21;Rocha;AC;5211.36
2023-09-15;21;Silva;SE;13408.71
2024-08-30;11;da Mata;DF;25086.98
2023-04-14;12;Santos;PB;33498.49
2023-11-14;12;Rocha;PR;32949.6
2023-08-05;22;Ramos;SE;17063.71
2024-12-24;33;Novaes;SE;1035.08
2024-02-25;33;Sales;DF;11963.53
2025-01-19;32;Dias Correia S/A;RR;31486.95
2023-10-21;12;Cardoso;PE;33387.02
2025-03-25;21;Barbosa Carvalho S/A;CE;44627.89
2024-01-30;12;Pereira da Luz S/A;SP;23305.94
2023-12-06;22;Cavalcanti;AL;31982.64
2023-09-27;31;Moura da Mata - ME;TO;44043.33
2024-03-23;21;Rodrigues;PB;10823.9
2024-11-29;22;Caldeira e Filhos;AP;8455.46
2024-08-13;21;Mendes Almeida - ME;PI;15039.16
2023-07-20;33;Jesus Silveira - ME;RN;18908.0
2023-07-11;31;Almeida;BA;9226.15
2025-01-28;12;Pereira;PR;2542.6
2023-07-08;21;Araújo;RN;15352.41
2024-09-06;12;Dias;RR;5852.57
2024-04-02;11;Moraes Martins S.A.;CE;968.56
2024-01-16;12;Pereira;RO;46907.11
2023-12-28;21;Gomes Ltda.;RN;33618.18
2024-08-24;12;Martins;PR;18686.39
2024-05-26;32;da Rosa;PB;16590.17
2024-11-24;31;Carvalho Fogaça S/A;MG;8659.7
2025-02-03;22;Moreira;SE;30401.4
2024-02-14;11;Souza - EI;PE;6961.22
2024-03-25;31;da Luz Pereira Ltda.;SC;27924.02
2024-10-28;33;da Rocha e Filhos;ES;46751.73
2023-10-22;22;Moreira;SP;49561.6
2024-02-16;33;Teixeira;MS;11652.15
2024-08-23;11;Correia;SE;49814.37
2024-08-13;33;Ramos Peixoto - ME;MG;14949.78
2024-08-22;32;Novaes da Conceição S.A.;RN;4469.95
2024-05-02;31;Nascimento Vieira e Filhos;PB;4245.34
2024-03-12;31;Costa Pereira S/A;MS;11312.47
2023-06-04;31;Aragão Carvalho Ltda.;GO;39158.19
2025-03-03;22;Lopes;MS;49280.07
2025-03-11;21;Correia;ES;19489.78
2024-11-17;12;Nogueira;PE;14259.11
2023-04-21;33;Souza S/A;PI;15883.46
2024-11-03;12;Teixeira;TO;46746.2
2024-05-03;22;Rocha - EI;MS;12938.85
2024-06-03;31;da Cruz;ES;14899.34
2024-08-09;22;Nunes e Filhos;DF;39922.24
2023-04-17;11;Lima;AM;12498.67
2024-01-25;31;Carvalho S/A;MA;34648.07
2024-06-17;21;Nogueira;DF;16295.29
2025-03-20;21;Sales;MG;1027.8
2023-12-16;21;da Conceição Monteiro - ME;AP;23262.43
2024-06-28;11;da Cunha;SC;2922.61
2024-09-14;22;Ramos Ltda.;BA;43460.54
2024-10-29;33;Martins;RR;49760.18
2024-04-26;21;Nascimento Gomes Ltda.;DF;49960.51
2024-11-08;32;Azevedo;RO;4981.8
2024-02-05;21;Cardoso;SE;35816.29
2023-06-15;21;Melo da Rocha e Filhos;PE;23679.56
2023-07-11;22;Aragão;MA;9208.68
2023-09-21;32;Araújo;MA;38530.81
2024-02-28;22;Martins;ES;9868.82
2024-04-29;32;Santos S/A;SP;30553.08
2024-03-09;12;Nunes;SE;24713.26
2024-10-04;22;Araújo;PE;44663.29
2024-03-26;22;Azevedo e Filhos;RS;1871.37
2023-06-10;21;Oliveira;MG;42410.72
2023-10-24;11;Duarte e Filhos;RO;12290.78
2024-05-10;21;Costa;AM;550.5
2024-07-17;21;Pires;MA;43579.9
2023-11-26;11;Cardoso;RR;27309.5
2024-03-04;32;Freitas e Filhos;MA;298.79
2024-03-19;12;Teixeira Ltda.;AC;14814.59
2024-05-29;33;Teixeira;TO;25426.65
2023-07-26;11;Gomes - EI;SC;30848.94
2023-05-28;12;Martins da Mota - EI;AL;23537.0
2024-10-30;11;Lima;MG;27395.08
2023-09-06;22;da Mata;SP;30211.56
2024-02-13;32;Pires - ME;TO;42345.21
2024-09-25;22;da Cunha Farias - ME;PE;10937.95
2023-06-23;11;Barbosa Ltda.;SP;5288.05
2023-12-10;11;Nogueira;RO;27840.14
2024-10-06;12;da Cruz S/A;PI;44031.31
2024-02-08;12;Sales;GO;17804.24
2023-05-07;11;Duarte;DF;32721.42
2023-09-21;12;Nogueira - ME;PE;47672.92
2023-12-31;21;da Mata Melo Ltda.;PA;558.06
2023-08-14;12;da Luz Costela - EI;SE;8464.13
2024-11-27;11;Oliveira - ME;BA;41519.39
2024-11-19;12;da Cruz;RN;15504.65
2023-06-26;33;Ferreira;SP;6138.65
2023-06-15;22;Freitas;BA;19653.54
2024-05-23;33;Teixeira;CE;23639.44
2024-03-09;12;da Paz S.A.;RR;6816.73
2023-08-22;31;Pinto Novaes S/A;PR;45376.21
2023-10-27;31;da Paz Viana - ME;AC;17582.81
2024-08-30;12;da Paz S/A;MT;39669.34
2023-12-06;11;da Paz Gonçalves S/A;CE;18246.15
2023-07-24;21;Melo e Filhos;PB;24049.72
2023-11-23;11;da Costa;SC;11471.7
2023-03-31;31;Santos;PB;15815.61
2023-08-31;22;Cardoso;AP;34337.32
2024-03-19;31;Lopes e Filhos;AP;11619.04
2023-07-14;22;Martins e Filhos;RO;19167.2
2025-01-04;31;Correia;SC;34203.9
2024-03-05;31;Ferreira;GO;2060.55
2023-10-30;32;Aragão Cardoso e Filhos;CE;36629.74
2024-01-05;12;Fernandes;AP;41769.48
2024-02-10;22;Barbosa e Filhos;DF;22899.91
2024-11-09;33;Cardoso;ES;13325.25
2023-05-30;11;Mendes;PB;22994.52
2024-07-07;32;Novaes Fogaça S/A;AL;38712.06
2023-06-18;11;Azevedo;AP;8155.74
2024-02-03;32;Rezende Farias - EI;MG;8914.92
2025-03-03;21;da Mota Teixeira S/A;DF;19071.21
2024-01-27;12;Porto e Filhos;PI;11380.46
2024-05-11;12;Vieira;ES;21683.32
2024-05-01;12;Novaes Ltda.;SP;46820.82
2023-11-30;33;Correia S.A.;MA;13983.71
2024-11-20;32;Dias Ltda.;SE;24892.24
2024-10-23;12;Moraes Ltda.;MG;16251.63
2024-03-21;33;Vieira Duarte e Filhos;CE;405.18
2023-09-29;22;Costa;MG;30928.02
2023-11-05;32;Jesus;AC;4923.73
2024-09-06;31;Porto;MG;45914.21
2024-08-17;31;Gomes;PE;7865.63
2024-12-29;32;Rezende e Filhos;DF;8034.28
2024-03-27;22;da Cruz;RJ;10437.18
2025-02-03;11;Silva;MT;18215.11
2023-11-18;31;Duarte - ME;MA;14583.07
2024-03-10;22;Pinto;PR;23547.32
2023-10-22;12;da Mata;AL;14517.23
2024-05-20;12;da Rocha;MS;27688.09
2024-09-30;11;Sales Pereira S/A;SE;11059.49
2023-11-27;12;Vieira Gomes e Filhos;TO;45080.17
2024-04-13;31;Moura - ME;MT;42958.23
2023-12-15;32;Rodrigues Ltda.;AP;3192.9
2024-04-08;31;Campos Cunha - ME;TO;28548.22
2024-05-25;21;Fogaça da Rocha S/A;PA;41802.5
2023-04-26;11;Cunha da Costa e Filhos;MT;20954.63
2024-06-15;31;Rodrigues;RS;26425.36
2024-05-29;21;Rocha Correia S/A;RO;38913.61
2024-05-12;12;Ramos;AP;31367.59
2023-11-21;21;Ramos;PB;31943.68
2024-12-25;33;Teixeira;BA;24090.29
2023-07-01;31;Ferreira Ltda.;TO;6767.01
2024-12-28;11;Dias Fernandes e Filhos;SC;190.56
2023-11-04;12;Santos;RO;39006.09
2024-12-25;11;Vieira;RS;36602.62
2024-06-14;33;Nunes - ME;ES;6696.63
2024-02-01;21;Porto Melo - ME;RS;34632.49
2024-02-22;33;Pereira Ltda.;RN;28180.15
2024-02-23;12;Pires;CE;6892.61
2024-07-17;32;Lima S/A;BA;13587.18
2023-08-19;12;Silva;RR;7712.02
2024-08-21;22;Pires Correia - ME;PA;15945.32
2023-07-16;33;Caldeira;SC;48612.71
2024-12-08;12;Souza;AL;25940.04
2024-05-28;22;da Rocha;ES;525.67
2024-02-22;22;da Costa;AM;6717.18
2024-06-14;33;Moreira;SE;41374.84
2025-03-26;21;Dias S.A.;MT;48042.44
2024-07-11;12;Almeida - EI;CE;13278.63
2024-11-23;21;Alves Rezende - ME;SP;22800.75
2024-11-20;31;Monteiro Ltda.;RN;2667.07
2023-08-29;32;Lima Moura e Filhos;GO;47459.24
2024-12-11;33;da Cruz e Filhos;AM;17189.34
2024-12-04;11;Barbosa - EI;RR;14454.79
2024-01-03;12;Ferreira - ME;ES;14106.86
2024-12-26;11;Rezende - EI;ES;44887.41
2024-08-08;22;Fogaça;MT;43903.54
2023-10-01;21;Rezende Barbosa S.A.;GO;37558.76
2023-12-20;11;Costa;AL;26851.4
2023-05-05;21;Teixeira da Costa S.A.;RR;33947.15
2024-08-16;22;Mendes Costela Ltda.;RJ;9771.4
2024-05-14;11;da Rocha;CE;19676.07
2024-09-04;22;Carvalho;SP;44937.12
2023-07-03;31;Farias e Filhos;SP;40857.58
2025-01-23;11;Moreira e Filhos;PB;18320.98
2024-09-05;11;Duarte;RR;28669.74
2023-07-18;32;Almeida - ME;MS;49287.36
2023-06-28;12;Cavalcanti;MA;14645.04
2024-09-12;33;Rezende Ltda.;PI;12230.21
2024-06-14;21;da Costa Costela - EI;BA;43185.65
2023-07-14;22;da Cruz Nogueira e Filhos;PB;8858.33
2024-11-20;31;da Cruz;PE;19215.88
2025-02-01;31;Costela;AM;14109.96
2024-05-30;21;Novaes;SP;578.98
2023-04-16;31;Souza - ME;PB;26686.44
2023-10-17;33;Cardoso;MT;33368.82
2024-01-31;12;Freitas da Rosa - ME;AM;19960.21
2025-03-28;11;Caldeira;ES;44438.02
2023-11-20;21;Fernandes Melo S.A.;RS;48528.52
2024-03-23;21;Silva Monteiro - ME;AL;26888.03
2024-05-20;33;Lima - ME;RJ;41330.02
2025-03-22;33;Teixeira;PI;31163.53
2023-08-16;33;Silveira - EI;RS;23902.19
2024-02-11;22;Sales Mendes S.A.;PE;35940.54
2025-01-27;31;Campos Gomes S/A;PI;38865.28
2024-11-02;33;Gonçalves;AP;28353.23
2024-03-30;21;da Rosa e Filhos;MS;2190.09
2025-03-06;32;Cardoso;RR;29013.59
2023-11-19;32;Carvalho;PB;25766.88
2023-04-23;12;Fogaça Gonçalves - ME;AL;45282.94
2023-09-24;22;Carvalho e Filhos;AM;13536.44
2024-03-01;33;Costela Almeida e Filhos;GO;568.08
2024-03-31;32;Peixoto Cunha S/A;SE;21683.75
2025-03-20;31;Souza;SP;47025.67
2024-02-10;31;da Paz;PB;1360.45
2024-05-20;33;Gomes;MT;832.6
2023-09-02;12;Costela;MS;22163.33
2024-11-17;31;Gonçalves;PR;10332.0
2025-02-09;11;Fogaça;PE;35643.35
2024-05-05;32;Barros;RJ;41288.98
2024-05-06;11;da Paz e Filhos;RO;13361.6
2023-08-04;32;da Mota;BA;36783.24
2024-02-16;22;Gonçalves;AP;22418.08
2023-10-10;21;Souza;PB;15596.45
2023-12-10;32;Melo;SE;24397.49
2024-01-20;33;Souza Campos - ME;MA;40201.11
2023-05-15;32;Nogueira Moura Ltda.;PA;8901.16
2025-02-03;12;Sales;RR;3282.23
2024-05-10;12;Lopes;SP;21288.73
2023-12-17;32;Melo Vieira S/A;ES;32900.88
2025-03-05;22;Novaes Ltda.;PR;25511.06
2023-07-13;21;Sales;RJ;31483.06
2024-07-08;31;Sales S.A.;RN;9941.27
2023-12-15;22;Costa;GO;15130.29
2023-12-28;32;da Rocha;GO;21036.99
2023-06-01;32;Martins;GO;48190.78
2024-08-29;33;Nascimento;GO;30963.64
2024-11-20;22;Costa e Filhos;RN;40623.56
2025-03-09;21;Araújo Castro S.A.;MG;7563.2
2025-03-20;33;Santos Ltda.;RR;17677.03
2024-02-04;12;Barros e Filhos;AM;21629.1
2024-03-12;12;Barbosa Campos Ltda.;BA;10386.23
2023-09-04;32;Peixoto Ltda.;PA;7759.28
2024-10-05;22;Silveira Aragão S/A;MG;14671.32
2023-10-01;33;da Cunha;BA;8947.45
2025-03-02;31;Pereira Caldeira S/A;AC;47894.85
2024-03-02;33;Gomes Gonçalves Ltda.;RO;33616.3
2024-10-02;11;Castro - ME;MT;13528.67
2023-05-21;32;da Cunha;MT;9100.91
2025-01-15;32;Santos e Filhos;PR;36292.09
2025-02-13;32;Monteiro - EI;DF;39688.3
2024-06-09;11;Moreira;RN;41761.15
2024-10-26;22;Cardoso e Filhos;MT;39987.29
2023-05-02;32;das Neves Nunes S/A;TO;9882.74
2024-10-10;33;Porto;SP;33520.34
2024-01-17;11;da Cunha;AL;33759.59
2023-11-08;21;Ramos Ltda.;AP;26338.53
2023-05-29;32;Barros - ME;SP;631.21
2024-07-05;22;Azevedo;PR;26007.94
2025-01-15;22;Teixeira;RR;5470.41
2023-11-11;32;Mendes;RO;47593.46
2024-11-26;33;Monteiro Santos S/A;PR;15362.97
2024-06-21;33;Carvalho Costela S/A;RR;28114.89
2023-05-27;33;Ribeiro;AL;5930.48
2024-01-20;11;Castro Cavalcanti - EI;RO;31972.66
2024-05-25;32;Duarte - EI;RS;24765.85
2023-03-30;33;da Cruz;AM;3144.25
2024-07-22;33;Oliveira e Filhos;MT;28283.7
2024-06-08;22;Moreira;AP;37144.51
2024-10-08;32;Santos;DF;16292.59
2025-01-16;12;Duarte;MS;33098.54
2024-08-24;12;Carvalho Pires - ME;GO;951.52
2024-01-02;32;Araújo Ltda.;SP;8017.77
2024-06-07;22;Ferreira e Filhos;SE;20079.88
2024-09-26;12;Fogaça;TO;22647.59
2024-09-01;33;Araújo;SC;39403.89
2024-04-04;31;Melo;GO;40505.49
2024-09-27;32;Nascimento S/A;SP;11663.33
2023-10-14;33;da Conceição - ME;GO;540.98
2023-04-13;11;Cardoso Rocha - EI;PI;16616.02
2024-03-30;12;Farias Martins Ltda.;MS;15311.42
2024-04-16;33;Rocha Ramos S/A;AP;25778.23
2024-01-29;33;Campos Cavalcanti - ME;ES;8982.78
2024-04-30;33;Araújo;MA;41897.62
2025-02-10;21;Moraes;DF;2834.75
2024-08-14;22;Mendes;DF;32410.09
2024-08-05;11;Peixoto;BA;23493.16
2024-05-14;11;Nunes;PR;37802.96
2023-11-12;33;Martins S.A.;RR;6797.89
2024-04-02;11;Fogaça;PR;46266.85
2024-09-13;32;Fernandes S/A;PA;2088.08
2023-10-14;32;Correia S/A;TO;34315.23
2025-01-19;33;Cunha;DF;33565.94
2024-02-03;22;Vieira;PI;9371.9
2024-12-31;12;Moraes Silveira S.A.;SP;3204.02
2024-03-11;32;Ribeiro;SP;21494.63
2024-11-02;33;Silva - ME;SP;45118.45
2023-08-10;31;Aragão Oliveira - EI;SC;30962.67
2025-01-05;12;Aragão;SC;24111.01
2023-10-27;32;Almeida;PR;27890.59
2024-11-02;31;Moreira;TO;29637.66
2024-04-11;31;da Cruz Lima Ltda.;SC;33942.44
2024-09-04;12;Araújo;SC;27793.49
2024-08-26;32;Nascimento;PE;11573.66
2024-08-31;21;Pereira - EI;RR;120.89
2023-08-15;22;Costela;AC;12481.11
2024-03-28;11;Caldeira;MG;40268.53
2024-10-08;11;Novaes;RJ;1899.0
2023-10-13;32;Oliveira e Filhos;PR;43008.2
2024-08-14;11;Caldeira;BA;35790.46
2024-02-15;22;Pereira Aragão - ME;RN;12914.0
2024-01-29;32;Araújo;ES;40834.79
2023-10-09;32;da Cunha - ME;RS;11008.2
2023-08-10;12;Teixeira;RJ;37662.88
2024-04-13;11;Azevedo;PE;39216.61
2024-07-30;21;da Cruz - EI;RS;36080.27
2024-09-30;31;Nunes;AL;4061.44
2024-11-29;11;Pires Ltda.;ES;11940.89
2024-07-30;22;Araújo;AC;21593.84
2024-02-09;11;Santos Lopes Ltda.;SC;27730.26
2024-06-19;33;Silveira;MT;30921.98
2024-01-23;22;Caldeira;RR;31778.05
2024-01-24;31;Oliveira e Filhos;RR;28976.43
2024-11-26;12;Martins Dias - EI;AM;19184.18
2024-12-05;11;Oliveira S.A.;PB;34698.38
2024-08-08;21;Melo Ltda.;MT;48826.75
2023-04-15;21;Teixeira da Rocha - ME;PR;11753.5
2024-06-13;32;Cunha;AP;34270.01
2023-09-30;11;Barbosa;RJ;26797.74
2023-12-11;33;Silva Castro S/A;PI;24516.65
2023-08-17;31;Peixoto;RJ;24380.24
2023-09-14;22;Pereira;MG;27391.56
2023-12-16;12;Santos;AL;10265.38
2024-08-22;32;Farias;TO;46572.95
2024-11-07;33;Nunes Silveira S/A;PR;27148.29
2024-01-09;32;Correia;RJ;5053.12
2025-03-04;22;Melo da Costa S.A.;ES;34589.29
2024-10-24;22;Silveira;AM;25841.11
2024-06-25;12;da Rosa;MG;1071.75
2023-09-17;11;Aragão;CE;20618.56
2024-02-25;12;Cardoso S/A;RS;45124.19
2025-03-02;32;Barbosa;MA;2161.38
2023-10-11;22;Almeida;DF;32124.23
